mens,Morecambe,Morecambe,"Tadej Pogačar, Primož Roglič, Mathieu van der Poel, Kaden Groves, Ilan Van Wilder, Thomas Pidcock, Romain Grégoire, Joshua Tarling, Tim Merlier, Matteo Jorgenson, Søren Wærenskjold, Santiago Buitrago Sanchez, Jonathan Milan, Tao Geoghegan Hart, Ethan Vernon, Marijn van den Berg, Quinn Simmons, Fred Wright, Phil Bauhaus, Madis Mihkels, Jarne Van de Paar, Sam Watson, Leo Hayter, Thomas Gloag, Ben Turner"
mens,ddoug55,equipo XII,"Primož Roglič, Wout van Aert, Arnaud De Lie, Mattias Skjelmose Jensen, Brandon McNulty, Juan Ayuso, Neilson Powless, Ilan Van Wilder, Alex Aranburu, Matteo Jorgenson, Santiago Buitrago Sanchez, Jonathan Milan, Filippo Zana, Lenny Martinez, Mauro Schmid, Marijn van den Berg, Antonio Tiberi, Casper van Uden, Mathias Vacek, Ivan Ramiro Sosa, Tobias Svendsen Foss, Sam Watson, Andrea Piccolo, Nicola Conci, Edoardo Zambanini"
mens,thom2544,NoSocksForYou,"Tadej Pogačar, Primož Roglič, Arnaud De Lie, Mattias Skjelmose Jensen, Olav Kooij, Neilson Powless, Pavel Sivakov, Romain Grégoire, Axel Zingle, Søren Wærenskjold, Jonathan Milan, Lenny Martinez, Lewis Askey, Biniam Girmay, Madis Mihkels, Oscar Onley, Casper van Uden, Mathias Vacek, Frederik Wandahl, Sam Watson, Hugo Page, Marius Mayrhofer, Bastien Tronchon, Tobias Bayer, Reuben Thompson"
mens,Hons,Echelon of Fools,"Tadej Pogačar, Arnaud De Lie, João Almeida, Filippo Ganna, Matej Mohorič, Kaden Groves, Ilan Van Wilder, Thomas Pidcock, David Gaudu, Matteo Jorgenson, Søren Wærenskjold, Paul Penhoët, Remi Cavagna, Attila Valter, Eddie Dunbar, Ethan Vernon, Marijn van den Berg, Fred Wright, Pascal Eenkhoorn, Harm Vanhoucke, Thomas Gloag, David Dekker, Marco Frigo, Kobe Goossens, Henri Vandenabeele"
mens,jefchardon,Les Suzeurs de Roue,"Tadej Pogačar, Arnaud De Lie, Olav Kooij, Kaden Groves, Thibaut Pinot, Ilan Van Wilder, Pello Bilbao, David Gaudu, Romain Grégoire, Joshua Tarling, Søren Wærenskjold, Paul Penhoët, Jonathan Milan, Cian Uijtdebroeks, Mauro Schmid, Kévin Vauquelin, Thibau Nys, Lewis Askey, Marijn van den Berg, Dries Van Gestel, Quinten Hermans, Madis Mihkels, Oscar Onley, Andrea Piccolo, Sasha Weemaes"
mens,tareinhart,Dad Bod,"Remco Evenepoel, Arnaud De Lie, Olav Kooij, Kaden Groves, Brandon McNulty, Juan Ayuso, Neilson Powless, Alex Aranburu, Rui Costa, Matteo Jorgenson, Carlos Rodriguez, Søren Wærenskjold, Tobias Halland Johannessen, Jonathan Milan, Tao Geoghegan Hart, Mauro Schmid, Kévin Vauquelin, Ethan Vernon, Marijn van den Berg, Quinn Simmons, Luke Plapp, Fred Wright, Hugo Page, Thomas Gloag, Yevgeniy Fedorov"
mens,plaidstockings,plaidstockings,"Tadej Pogačar, Primož Roglič, Ilan Van Wilder, Thomas Pidcock, Romain Grégoire, Rui Costa, Tim Merlier, Axel Zingle, Matteo Jorgenson, Jordi Meeus, Samuel Welsford, Søren Wærenskjold, Enric Mas Nicolau, Jonathan Milan, Maxim Van Gils, Tao Geoghegan Hart, Dylan van Baarle, Ethan Vernon, Marijn van den Berg, Oscar Onley, Casper van Uden, Fausto Masnada, Hugo Page, Thomas Gloag, Ben Turner"
mens,klptsoigneur,Soigneur Cycling Team,"Remco Evenepoel, Arnaud De Lie, Adam Yates, Kaden Groves, Thibaut Pinot, Valentin Madouas, David Gaudu, Axel Zingle, Richard Carapaz, Andreas Kron, Søren Wærenskjold, Mike Teunissen, Santiago Buitrago Sanchez, Paul Penhoët, Jonathan Milan, Kévin Vauquelin, Marc Soler, Marijn van den Berg, Louis Barré, Cees Bol, Fred Wright, Casper van Uden, Harrison Sweeny, Gijs Leemreize, Bob Jungels"
mens,bdr,Ruby and the Daimler (+Xena),"Wout van Aert, Arnaud De Lie, Mattias Skjelmose Jensen, Olav Kooij, Neilson Powless, Ilan Van Wilder, Pavel Sivakov, Thomas Pidcock, Romain Grégoire, Matteo Jorgenson, Carlos Rodriguez, Søren Wærenskjold, Tobias Halland Johannessen, Mike Teunissen, Cian Uijtdebroeks, Lenny Martinez, Tao Geoghegan Hart, Kévin Vauquelin, Thibau Nys, Marijn van den Berg, Lennert Van Eetvelt, Oscar Onley, Andrea Piccolo, Mikkel Frølich Honoré, Ben Turner"
mens,jimmy46,Old Orleans,"Tadej Pogačar, Arnaud De Lie, Ben Healy, Kaden Groves, Brandon McNulty, Juan Ayuso, Ilan Van Wilder, Rui Costa, Rasmus Tiller, Matteo Jorgenson, Andreas Kron, Enric Mas Nicolau, Tobias Halland Johannessen, Santiago Buitrago Sanchez, Juan Sebastian Molano, Matteo Moschetti, Ben Tulett, Fernando Gaviria, Cees Bol, Esteban Chaves, Dušan Rajović, Leo Hayter, Filippo Baroncini, Oscar Rodriquez, Ben Turner"
mens,martinmarcellan,Txakalaldia,"Tadej Pogačar, Arnaud De Lie, Mattias Skjelmose Jensen, Kaden Groves, Søren Kragh Andersen, Neilson Powless, Ilan Van Wilder, Rui Costa, Tim Merlier, Matteo Jorgenson, Samuel Welsford, Søren Wærenskjold, Enric Mas Nicolau, Jonathan Milan, Maxim Van Gils, Mauro Schmid, Ethan Vernon, Fred Wright, Oscar Onley, Frederik Wandahl, Rune Herregodts, Gleb Syritsa, Thomas Gloag, Bastien Tronchon, Anthon Charmig"
mens,K0T0,Rui Costa - One Last Chupa Rodas,"Remco Evenepoel, Arnaud De Lie, Mattias Skjelmose Jensen, Filippo Ganna, Kaden Groves, Brandon McNulty, Søren Kragh Andersen, Ilan Van Wilder, Rui Costa, Jordi Meeus, Søren Wærenskjold, Paul Penhoët, Julian Alaphilippe, Jonathan Milan, Kévin Vauquelin, Thibau Nys, Biniam Girmay, Ruben Guerreiro, Madis Mihkels, Oscar Onley, Casper van Uden, Mathias Vacek, Hugo Page, Maximilian Schachmann, Mick Van Dijke"
mens,gabriel ryynänen,unrun759,"Primož Roglič, Wout van Aert, Olav Kooij, Kaden Groves, Simon Right Yates, Thibaut Pinot, Thomas Pidcock, David Gaudu, Romain Grégoire, Rui Costa, Søren Wærenskjold, Ben O'Connor, Jonathan Milan, Lenny Martinez, Tao Geoghegan Hart, Ethan Vernon, Jack Haig, Fernando Gaviria, Biniam Girmay, Quinn Simmons, Lennert Van Eetvelt, Alberto Bettiol, Peter Sagan, Alexander Salby, Anthon Charmig"
mens,sagas,123456789,"Primož Roglič, Wout van Aert, Arnaud De Lie, Olav Kooij, Ilan Van Wilder, Thomas Pidcock, David Gaudu, Romain Grégoire, Rui Costa, Tim Merlier, Søren Wærenskjold, Santiago Buitrago Sanchez, Paul Penhoët, Julian Alaphilippe, Lenny Martinez, Thibau Nys, Lennert Van Eetvelt, Madis Mihkels, Oscar Onley, Sam Watson, Hugo Page, Leo Hayter, Thomas Gloag, Ben Turner, Reuben Thompson"
mens,quarantipuu,AG2R Wiesenhof,"Tadej Pogačar, Primož Roglič, João Almeida, Sepp Kuss, Søren Kragh Andersen, Juan Ayuso, Ilan Van Wilder, Felix Gall, Thomas Pidcock, Rui Costa, Santiago Buitrago Sanchez, Ben O'Connor, Jonathan Milan, Tao Geoghegan Hart, Mauro Schmid, Oscar Onley, Pierre Gautherat, Rune Herregodts, Finn Fisher-Black, Kobe Goossens, Sasha Weemaes, Marius Mayrhofer, Mauri Vansevenant, Alex Baudin, Jaakko Hänninen"
