mens,Gilles De Wilde,BEL,XYZ,1,1,0
mens,Giosuè Epis,ITA,XYZ,1,1,0
mens,Giovanni Aleotti,ITA,RBH,1,3,95
mens,Giovanni Carboni,ITA,XYZ,1,1,115
mens,Giovanni Lonardi,ITA,PTV,3,1,295
mens,Giulio Ciccone,ITA,LTK,16,6,1428
mens,Giulio Pellizzari,ITA,RBH,12,4,1105
mens,Giuseppe Sciarra,ITA,TFD,1,0,0
mens,Gleb Syritsa,RUS,XAT,1,1,40
mens,Gonzalo Serrano,ESP,MOV,1,1,0
mens,Gorka Corres,ESP,CJR,1,0,0
mens,Gorka Sorarrain,ESP,CJR,1,1,10
mens,Gotzon Martin,ESP,EUS,1,1,0
mens,Gregor Mühlberger,AUT,DCT,1,2,75
mens,Guillaume Boivin,CAN,NSN,1,1,0
mens,Guillaume Martin,FRA,GFC,6,6,545
mens,Guillermo Thomas Silva,URU,XAT,4,3,330
mens,Gustav Wang,DEN,AQD,1,0,0
mens,Gustave Blanc,FRA,RBC,1,0,0
mens,Guus van den Eijnden,NED,APD,1,0,0
mens,Haimar Etxeberria,ESP,RBH,3,1,275
mens,Halvor Dolven,NOR,LWD,1,0,0
mens,Hamish Armitt,GBR,TNN,1,1,0
mens,Hamish Beadle,NZL,TNN,1,1,0
mens,Hamish McKenzie,AUS,JAY,1,1,0
mens,Hannes Wilksch,GER,TUD,1,1,0
mens,Haoyu Su,CHN,XAT,1,1,0
mens,Harm Vanhoucke,BEL,PQT,1,3,15
mens,Harold Martin López,ECU,XAT,4,1,345
mens,Harold Tejada,COL,XAT,3,1,360
mens,Harrison Sweeny,AUS,EFE,1,1,0
mens,Harrison Wood,GBR,CDF,1,1,0
mens,Harry Hudson,GBR,LTF,1,0,0
mens,Harry Lasker,USA,MAP,1,0,0
mens,Harry Tanfield,GBR,XYZ,1,1,0
mens,Hartthijs De Vries,NED,URR,1,1,30
mens,Hayden Stevens,AUS,TND,1,0,0
mens,Héctor Álvarez,ESP,LTF,1,0,0
mens,Heimo Fugger,AUT,UAZ,1,0,0
mens,Henok Mulubrhan,ERI,XAT,1,1,0
mens,Henri Uhlig,GER,APT,1,1,80
mens,Henri Vandenabeele,BEL,TFB,1,1,0
mens,Henri-François Renard-Haquin,FRA,TPP,1,1,0
mens,Henrik Pedersen,DEN,UXM,1,1,0
mens,Henrique Bravo,BRA,SQD,1,0,0
mens,Henry Hobbs,GBR,VLD,1,0,0
mens,Hermann Pernsteiner,AUT,XYZ,1,1,0
mens,Hodei Muñoz,ESP,SQD,1,0,0
mens,Hugh Carthy,GBR,XYZ,1,1,0
mens,Hugh Harvey,AUS,XYZ,1,1,0
mens,Hugo Aznar Vijuesca,ESP,EKP,1,1,0
mens,Hugo Boucher,FRA,IGA,1,0,0
mens,Hugo de la Calle,ESP,BBH,1,1,40
mens,Hugo Hofstetter,FRA,NSN,8,3,755
mens,Hugo Houle,CAN,APT,1,1,40
mens,Hugo Page,FRA,COF,2,2,160
mens,Hugo Scala Jr,USA,MAP,1,0,0
mens,Hugo Toumire,FRA,ZZZ,1,1,0
mens,Huub Artz,NED,LOI,1,1,70
mens,Ian Kings,GER,VLD,1,0,0
mens,Ian López,USA,MAP,1,0,0
mens,Ibai Azanza,ESP,EKP,1,1,0
mens,Ibai Villate,ESP,MOY,1,0,0
mens,Ibon Ruiz,ESP,EKP,1,1,0
mens,Ide Schelling,NED,ZZZ,1,1,0
mens,Igor Arrieta,ESP,UAD,3,1,285
mens,Igor Chzhan,KAZ,QPT,1,1,0
mens,Iker Bonillo,ESP,BOA,1,1,0
mens,Iker Gómez,ESP,EKP,1,0,0
mens,Iker Mintegui,ESP,EUS,1,1,0
mens,Iker Villar,ESP,CJR,1,0,0
mens,Ilan Van Wilder,BEL,SOQ,8,8,655
mens,Iñigo Elosegui,ESP,EKP,1,1,0
mens,Ion Izagirre,ESP,COF,4,6,280
mens,Isaac Del Toro,MEX,UAD,40,8,4285
mens,Itamar Einhorn,ISR,NSN,1,1,160
mens,Iúri Leitão,POR,CJR,1,1,0
mens,Iván Cobo,ESP,EKP,1,1,175
mens,Ivan Garcia Cortina,ESP,MOV,2,1,160
mens,Ivan Ramiro Sosa,COL,EKP,1,1,50
mens,Iván Romeo,ESP,MOV,3,1,256
mens,Ivan Smirnov,RUS,XYZ,1,1,0
mens,Iver Johan Knotten,NOR,XYZ,1,1,0
mens,Ivo Oliveira,POR,UAD,2,1,250
mens,Jaakko Hänninen,FIN,NMC,1,1,0
mens,Jack Haig,AUS,IGD,1,1,0
mens,Jack Makohon,USA,EFA,1,0,0
mens,Jack Rootkin-Gray,GBR,SWT,1,1,0
mens,Jack Ward,AUS,LTF,1,0,0
mens,Jackson Medway,AUS,TUU,1,0,0
mens,Jacob Ahlsson,SWE,MSA,1,1,0
mens,Jacob Bush,GBR,DPP,1,0,0
mens,Jacob Eriksson,SWE,TUD,1,1,0
mens,Jacopo Colladon,ITA,TNN,1,1,0
mens,Jacopo Mosca,ITA,LTK,1,1,0
mens,Jai Hindley,AUS,RBH,8,6,680
mens,Jaime Torres,ESP,UAZ,1,0,0
mens,Jake Stewart,GBR,NSN,1,1,110
mens,Jakob Egholm,DEN,XYZ,1,1,0
mens,Jakob Fuglsang,DEN,ZZZ,1,1,0
mens,Jakob Omrzel,SLO,TBV,2,0,0
mens,Jakob Söderqvist,SWE,LTK,8,1,635
mens,Jakub Kaczmarek,POL,VOS,1,1,0
mens,Jakub Mareczko,ITA,ZZZ,1,1,0
mens,Jakub Otruba,CZE,CJR,1,1,0
mens,Jambaljamts Sainbayar,MGL,BBH,1,1,100
mens,James Fouché,NZL,NZP,1,1,0
mens,James Knox,GBR,TPP,1,1,30
mens,James Shaw,GBR,EFE,1,1,50
mens,Jamie Meehan,IRE,COF,1,0,10
mens,Jan Castellon,ESP,CJR,2,1,130
mens,Jan Christen,SUI,UAD,8,8,673
mens,Jan Hirt,CZE,NSN,1,2,0
mens,Jan Huber,SUI,TUU,1,0,0
mens,Jan Maas,NED,COF,1,1,0
mens,Jan Michal Jackowiak,POL,BVD,1,0,0
mens,Jan Stöckli,SUI,TUU,1,1,0
mens,Jan Tratnik,SLO,RBH,1,4,0
mens,Jan-Willem van Schip,NED,PHV,1,1,0
mens,Jannik Steimle,GER,ZZZ,1,1,0
mens,Jannis Peter,GER,URR,1,1,55
mens,Jardi Christiaan van der Lee,NED,EFE,1,1,0
mens,Jarne Van de Paar,BEL,XYZ,1,2,0
mens,Jarno Widar,BEL,LOI,3,1,20
mens,Jarrad Drizners,AUS,RBH,1,1,0
mens,Jasha Sütterlin,GER,JAY,1,1,0
mens,Jason Tesson,FRA,TEN,2,4,170
mens,Jasper De Buyst,BEL,LOI,1,1,0
mens,Jasper Dejaegher,BEL,XYZ,1,1,0
mens,Jasper Haest,NED,ZZZ,1,1,0
mens,Jasper Philipsen,BEL,APT,24,34,1770
mens,Jasper Schoofs,BEL,SQD,1,0,0
mens,Jasper Stuyven,BEL,SOQ,5,6,515
mens,Jasper Verbrugge,BEL,HBG,1,0,0
mens,Jaume Guardeño,ESP,CJR,2,1,105
mens,Javier Cubillas,ESP,MOY,1,0,0
mens,Javier Ibañez,ESP,CJR,1,1,0
mens,Javier Romo,ESP,MOV,3,1,240
mens,Javier Serrano,ESP,PTV,1,1,0
mens,Jay Vine,AUS,UAD,14,6,1450
mens,Jean-Louis Le Ny,FRA,VCR,1,1,0
mens,Jed Smithson,GBR,HBG,1,0,0
mens,Jeffe Beets,BEL,TND,1,0,0
mens,Jefferson Alexander Cepeda,ECU,EFE,1,2,40
mens,Jefferson Alveiro Cepeda,ECU,MOV,2,6,0
mens,Jelle Johannink,NED,URR,1,1,0
mens,Jelle Vermoote,BEL,TIS,1,1,0
mens,Jelte Krijnsen,NED,JAY,1,3,0
mens,Jenno Berckmoes,BEL,LOI,4,5,370
mens,Jens Reynders,BEL,XYZ,1,1,0
mens,Jens Verbrugghe,BEL,ICA,1,0,0
mens,Jensen Plowright,AUS,APT,1,1,95
mens,Jente Michels,BEL,APD,1,0,0
mens,Jenthe Biermans,BEL,COF,3,6,315
mens,Jenthe Verstraete,BEL,EFA,1,0,0
mens,Jérémy Lecroq,FRA,AUB,1,1,0
mens,Jesper Rasch,NED,CAT,1,1,15
mens,Jesper Stiansen,NOR,TUU,1,0,0
mens,Jesús David Peña,COL,EFP,1,1,0
mens,Jesus Del Pino,ESP,ALL,1,1,0
mens,Jesus Herrada,ESP,BBH,1,1,170
mens,Jhojan Garcia,COL,XYZ,1,1,0
mens,Jhonatan Narvaez,ECU,UAD,5,5,545
mens,Jhonatan Restrepo,COL,XYZ,1,1,0
mens,Jimmy Janssens,BEL,ZZZ,1,1,0
mens,Joan Bou,ITA,CJR,1,1,0
mens,Joann Rolando,ITA,TFD,1,1,0
mens,João Almeida,POR,UAD,24,12,2292
mens,Joaquim Silva,POR,EFP,1,1,0
mens,Jocelyn Baguelin,FRA,Wagner - Bazin,1,1,0
mens,Joel Nicolau,ESP,CJR,1,1,130
mens,Joël Suter,SUI,TUD,1,1,0
mens,Joeri Schaper,NED,SQD,1,0,0
mens,Johan Blanc,FRA,CGF,1,0,0
mens,Johan Chardon,FRA,VDU,1,0,0
mens,Johan Dorussen,NED,MET,1,1,0
mens,Johan Eltoft,DEN,TUU,1,0,0
mens,Johan Jacobs,SUI,GFC,1,1,60
mens,Johan Meens,BEL,Wagner - Bazin,1,1,0
mens,Johan Price-Pejtersen,DEN,APT,1,1,10
mens,Johannes Adamietz,GER,RRN,1,1,0
mens,Johannes Kulset,NOR,UXM,4,1,335
mens,Johannes Staune-Mittet,NOR,DCT,1,1,100
mens,John Degenkolb,GER,TPP,1,1,60
mens,Jokin Murguialday,ESP,EUS,1,1,0
mens,Jon Aberasturi,ESP,XYZ,1,1,10
mens,Jon Agirre,ESP,EUS,1,1,0
mens,Jon Barrenetxea,ESP,MOV,2,1,225
mens,Jonas Abrahamsen,NOR,UXM,6,6,600
mens,Jonas Geens,BEL,APT,1,1,30
mens,Jonas Gregaard,DEN,ZZZ,1,1,0
mens,Jonas Iversby Hvideberg,NOR,UXM,1,1,0
mens,Jonas Kind Høydahl,NOR,VLD,1,0,0
mens,Jonas Koch,GER,ZZZ,1,1,0
mens,Jonas Rickaert,BEL,APT,1,1,0
mens,Jonas Rutsch,GER,LOI,2,1,205
mens,Jonas Vingegaard,DEN,TVL,26,28,2669
mens,Jonathan Castroviejo,ESP,ZZZ,1,1,0
mens,Jonathan Guatibonza,COL,MOY,1,0,0
mens,Jonathan Klever Caicedo,ECU,XYZ,1,1,0
mens,Jonathan Lastra,ESP,EUS,1,1,0
mens,Jonathan Milan,ITA,LTK,16,18,1456
mens,Jonathan Vervenne,BEL,SOQ,1,0,0
mens,Joran Wyseure,BEL,APD,1,0,0
mens,Jordan Jegat,FRA,TEN,4,4,375
mens,Jordan Labrosse,FRA,DCT,1,1,35
mens,Jordi López,ESP,EUS,1,1,0
mens,Jordi Meeus,BEL,RBH,12,10,1075
mens,Jordi Warlop,BEL,ZZZ,1,1,0
mens,Jordy Bouts,BEL,XYZ,1,1,0
mens,Joren Bloem,NED,URR,1,1,0
mens,Jorge Arcas,ESP,MOV,1,1,0
mens,Jorge Gutiérrez,ESP,EKP,1,1,10
mens,Jørgen Nordhagen,NOR,TVL,4,1,240
mens,Joris Delbove,BEL,TEN,2,1,210
mens,José Félix Parra,ESP,CJR,1,1,130
mens,Jose Luis Faura,ESP,BBH,1,1,0
mens,Jose Manuel Diaz Gallego,ESP,BBH,2,1,150
mens,José María Martín,ESP,EKP,1,0,0
mens,Jose Said Cisneros,MEX,SQD,1,0,0
mens,Jose Vicente Toribio,ESP,XYZ,1,1,0
mens,Joseba López,ESP,CJR,1,1,0
mens,Josef Cerny,CZE,KCR,1,1,0
mens,Joseph Blackmore,GBR,NSN,1,3,60
mens,Joseph Pidcock,GBR,PQT,1,1,0
mens,Josh Burnett,NZL,BBH,1,1,0
mens,Josh Charlton,GBR,IGA,1,1,0
mens,Joshua Giddings,GBR,LOI,1,1,0
mens,Joshua Golliker,GBR,EFA,1,0,0
mens,Joshua Huppertz,GER,LKH,1,1,0
mens,Joshua Kench,NZL,GFC,1,1,0
mens,Joshua Tarling,GBR,IGD,6,8,455
mens,Juan Ayuso,ESP,LTK,24,20,2074
mens,Juan David Sierra,ITA,TUU,1,0,0
mens,Juan Diego Alba,COL,TNC,1,1,0
mens,Juan Felipe Rodriguez,COL,EFA,1,0,0
mens,Juan Guillermo Martinez,COL,TPP,1,1,50
mens,Juan José López,ESP,TNN,1,0,0
mens,Juan Pedro López,ESP,MOV,1,2,115
mens,Juan Sebastian Molano,COL,UAD,4,2,390
mens,Julen Amezqueta,ESP,XYZ,1,1,0
mens,Julen Arriola-Bengoa,ESP,CJR,1,1,0
mens,Jules Hesters,BEL,TFB,1,1,30
mens,Julian Alaphilippe,FRA,TUD,8,8,730
mens,Julien Bernard,FRA,LTK,1,1,68
mens,Julien Trarieux,FRA,XYZ,1,1,0
mens,Julien Vermote,BEL,XYZ,1,1,0
mens,Julius Johansen,DEN,UAD,1,1,15
mens,Julius Van Den Berg,NED,TPP,1,1,30
mens,Jurgen Zomermaand,NED,DPP,1,0,0
mens,Juri Hollman,GER,XYZ,1,1,0
mens,Kaden Groves,AUS,APT,6,8,590
mens,Kamiel Bonneu,BEL,TFT,1,1,100
mens,Kamiel Eeman,BEL,LWD,1,0,0
mens,Kamil Gradek,POL,TBV,1,1,0
mens,Kamil Malecki,POL,PQT,1,1,0
mens,Karl Patrick Lauk,EST,XYZ,1,1,0
mens,Karl Sagnier,FRA,CGF,1,0,0
mens,Karsten Feldmann,NOR,URR,1,0,0
mens,Kasper Asgreen,DEN,EFE,4,6,100
mens,Kasper Borremans,,BVD,1,1,0
mens,Kasper Haugland,NOR,DCD,1,0,0
mens,Keegan Swirbul,USA,EFP,1,1,0
mens,Keije Solen,NED,LWD,1,0,0
mens,Kelland O'Brien,AUS,JAY,1,1,6
mens,Kenneth Van Rooy,BEL,XYZ,1,1,0
mens,Kenny Molly,BEL,VRR,1,1,0
mens,Kevin Colleoni,ITA,XYZ,1,1,0
mens,Kevin Geniets,LUX,GFC,1,1,0
mens,Kevin Inkelaar,NED,XYZ,1,1,0
mens,Kevin Rivera,CRC,XYZ,1,1,0
mens,Kévin Vauquelin,FRA,IGD,12,5,1173
mens,Kevin Vermaerke,USA,UAD,3,8,60
mens,Kiaan Watts,NZL,ICA,1,0,0
mens,Kieran Gordge,RSA,HBG,1,0,0
mens,Kieran Haug,USA,MAP,1,0,0
mens,Killian Verschuren,FRA,URR,1,1,0
mens,Kim Heiduk,GER,IGD,1,1,40
mens,Ko Molenaar,NED,DPP,1,0,0
mens,Kobe Goossens,BEL,ZZZ,1,1,0
mens,Koen Bouwman,NED,JAY,1,2,0
mens,Koki Kamada,JPN,TFD,1,0,0
mens,Koshi Narita,JPN,TFD,1,0,0
mens,Kristian Egholm,DEN,LTF,1,0,0
mens,Kristian Sbaragli,ITA,ZZZ,1,1,0
mens,Krists Neilands,LAT,NSN,1,1,15
mens,Kyrylo Tsarenko,UKR,XYZ,1,1,60
mens,Lander Loockx,BEL,URR,1,1,100
mens,Larry Warbasse,USA,TUD,1,1,0
mens,Lars Boven,NED,ZZZ,1,1,0
mens,Lars Craps,BEL,LOI,1,1,15
mens,Lars van den Berg,NED,ZZZ,1,1,0
mens,Lars Vanden Heede,BEL,SQD,1,0,0
mens,Laurence Pithie,NZL,RBH,5,6,90
mens,Laurens De Plus,BEL,IGD,2,2,145
mens,Laurens Huys,BEL,NMC,1,1,0
mens,Laurens Sweeck,BEL,APD,1,1,0
mens,Laurenz Rex,BEL,SOQ,4,5,350
mens,Leander De Gendt,BEL,BVD,1,0,0
mens,Leander Van Hautegem,BEL,TFB,1,1,0
mens,Léandre Lozouet,FRA,CIC,1,1,0
mens,Lennard Kämna,GER,LTK,1,1,120
mens,Lennart Jasch,GER,TUU,1,0,0
mens,Lennert Belmans,BEL,APT,1,0,0
mens,Lennert Teugels,BEL,TIS,1,1,0
mens,Lennert Van Eetvelt,BEL,LOI,6,12,235
mens,Lennes Jacobs,BEL,DPP,1,0,0
mens,Lenny Martinez,FRA,TBV,14,12,1251
mens,Léo Bisiaux,FRA,DCT,5,1,367
mens,Leo Hayter,GBR,MAP,1,1,0
mens,Leonardo Buti,ITA,TFD,1,0,0
mens,Leonardo Consolidani,ITA,BVD,1,0,0
mens,Lev Gon ov,RUS,XAT,1,0,0
mens,Lewis Askey,GBR,NSN,8,1,735
mens,Lewis Bower,NZL,GFC,1,0,0
mens,Liam O'Brien,IRL,LTF,1,0,0
mens,Liam Slock,BEL,LOI,1,1,0
mens,Liam Van Bylen,BEL,DCD,1,0,0
mens,Lindsay de Vylder,BEL,APT,1,1,0
mens,Linus Larsson,SWE,EFA,1,0,0
mens,Lionel Taminiaux,BEL,LOI,2,6,0
mens,Loe van Belle,NED,TVL,1,1,0
mens,Logan Currie,NZL,XYZ,1,1,15
mens,Logan Phippen,USA,XYZ,1,1,0
mens,Loic Vliegen,BEL,ZZZ,1,1,0
mens,Lorenz Van de Wynkele,BEL,LWD,1,1,0
mens,Lorenzo Conforti,ITA,BCS,1,1,0
mens,Lorenzo Finn,ITA,RBC,2,0,0
mens,Lorenzo Fortunato,ITA,XAT,10,5,1020
mens,Lorenzo Germani,ITA,GFC,1,1,80
mens,Lorenzo Manzin,FRA,TEN,1,1,0
mens,Lorenzo Masciarelli,ITA,MBH,1,0,0
mens,Lorenzo Milesi,ITA,MOV,2,1,205
mens,Lorenzo Nespoli,ITA,MBH,1,0,0
mens,Lorenzo Quartucci,ITA,BBH,1,1,0
mens,Lorenzo Rota,ITA,LOI,1,3,0
mens,Louic Boussemaere,BEL,DCD,1,0,0
mens,Louis Barré,FRA,TVL,5,1,440
mens,Louis Blouwe,BEL,ZZZ,1,1,0
mens,Louis Chaleil,FRA,DCD,1,0,0
mens,Louis Leidert,GER,LTF,1,0,0
mens,Louis Marie Posnic,FRA,TNN,1,0,0
mens,Louis Meintjes,RSA,ZZZ,1,1,120
mens,Louis Rouland,FRA,COF,1,1,90
mens,Louis Sutton,GBR,EUS,1,1,0
mens,Louis Vervaeke,BEL,SOQ,1,1,30
mens,Louka Matthys,BEL,XYZ,1,1,0
mens,Luc Royer,FRA,SQD,1,0,0
mens,Luc Wirtgen,BEL,TUD,1,1,0
mens,Luca Colnaghi,ITA,BCS,1,1,0
mens,Luca Covili,ITA,BCS,1,1,40
mens,Luca Cretti,ITA,MBH,1,0,0
mens,Luca De Meester,BEL,ZZZ,1,1,0
mens,Luca Giaimi,ITA,UAZ,1,0,0
mens,Luca Mozzato,ITA,TUD,3,6,250
mens,Luca Paletti,ITA,BCS,1,1,0
mens,Luca Sacher,SUI,TND,1,0,0
mens,Luca Van Boven,BEL,LOI,1,1,80
mens,Luca Vergallito,ITA,APT,1,1,0
mens,Luca Verrando,ITA,TFT,1,1,0
mens,Lucas Boniface,FRA,XYZ,1,1,30
mens,Lucas Dauge,FRA,TNN,1,1,0
mens,Lucas De Rossi,FRA,CAT,1,1,0
mens,Lucas Eriksson,SWE,XYZ,1,1,20
mens,Lucas Hamilton,AUS,IGD,1,1,0
mens,Lucas Jackson,GBR,MOY,1,0,0
mens,Lucas Lusinchi,FRA,TND,1,0,0
mens,Lucas Menanteau,FRA,VDU,1,0,0
mens,Lucas Terrier,FRA,TNN,1,0,0
mens,Lucas Towers,GBR,MAP,1,0,0
mens,Lucas Van Gils,BEL,LWD,1,0,0
mens,Ludovic Robeet,BEL,COF,1,1,0
mens,Ludovico Crescioli,ITA,PTV,1,1,30
mens,Ludovico Mellano,ITA,AQD,1,0,0
mens,Luis-Joe Lührs,GER,ZZZ,1,1,0
mens,Luka Mezgec,SLO,JAY,1,1,0
mens,Lukáš Kubiš,SVK,URR,14,1,1215
mens,Lukas Nerurkar,GBR,EFE,2,3,90
mens,Lukasz Owsian,POL,XYZ,1,1,0
mens,Luke Durbridge,AUS,JAY,1,1,0
mens,Luke Lamperti,USA,EFE,5,6,355
mens,Luke Mudgway,NZL,LNS,1,1,0
mens,Luke Plapp,AUS,JAY,5,2,410
mens,Luke Tuckwell,AUS,RBH,1,0,0
mens,Madis Mihkels,EST,EFE,5,5,400
mens,Mads Pedersen,DEN,LTK,32,20,3223
mens,Mads Würtz Schmidt,DEN,XYZ,1,1,0
mens,Mael Guegan,FRA,CIC,1,1,0
mens,Magnus Bak Klaris,DEN,GSH,1,1,0
mens,Magnus Carstensen,DEN,EFA,1,0,0
mens,Magnus Cort Nielsen,DEN,UXM,5,6,520
mens,Magnus Kulset,NOR,RSK,1,1,0
mens,Magnus Sheffield,USA,IGD,6,8,418
mens,Maikel Zijlaard,NED,TUD,1,1,55
mens,Manlio Moro,ITA,MOV,1,1,0
mens,Mansur Beisembay,KAZ,AQD,1,0,0
mens,Manuel Peñalver,ESP,PTV,1,1,80
mens,Manuele Tarozzi,ITA,BCS,1,1,60
mens,Marc Brustenga,ESP,EKP,1,1,0
mens,Marc Hirschi,SUI,TUD,16,26,830
mens,Marc Soler,ESP,UAD,3,4,270
mens,Marc Zafra,BEL,SQD,1,0,0
mens,Marcel Camprubi,ESP,PQT,1,1,0
mens,Marceli Boguslawski,POL,ATT,1,1,0
mens,Marcin Budziński,POL,MBH,1,0,0
mens,Marco Brenner,GER,TUD,3,4,200
mens,Marco Frigo,ITA,NSN,4,1,358
mens,Marco Grittner,GER,TND,1,0,0
mens,Marco Haller,AUT,TUD,1,2,140
mens,Marco Manenti,ITA,BCS,1,0,0
mens,Marco Schrettl,AUT,XAT,1,0,0
mens,Marco Tizza,ITA,XYZ,1,1,0
mens,Marcos Freire,ESP,UAZ,1,0,0
mens,Marcus Sander Hansen,DEN,BPC,1,1,0
mens,Marijn van den Berg,NED,EFE,3,6,285
mens,Marino Kobayashi,JPN,ZZZ,1,1,0
mens,Mario Aparicio,ESP,BBH,1,1,50
mens,Marius Innhaug Dahl,NOR,DCD,1,0,0
mens,Marius Mayrhofer,GER,TUD,1,1,140
mens,Mark Donovan,GBR,PQT,2,1,255
mens,Mark Stewart,GBR,MAP,1,1,0
mens,Márk Valent,HUN,MBH,1,0,0
mens,Markel Aranaz,ESP,MOY,1,0,0
mens,Markel Beloki,ESP,EFE,1,1,0
mens,Markus Hoelgaard,NOR,UXM,4,5,380
mens,Martijn Budding,NED,ZZZ,1,1,0
mens,Martijn Rasenberg,NED,URR,1,0,0
mens,Martijn Tusveld,NED,ZZZ,1,1,0
mens,Martin Laas,EST,ZZZ,1,1,25
mens,Martin Marcellusi,ITA,BCS,1,2,0
mens,Martin Pedersen,DEN,LTF,1,0,0
mens,Martín Rey,ESP,BBH,1,0,0
mens,Martin Santiago Herreño,COL,BCS,1,1,0
mens,Martin Svrček,SVK,SOQ,1,1,0
mens,Martin Tjøtta,NOR,UXM,1,1,55
mens,Martin Toft Madsen,DEN,BPC,1,1,0
mens,Martin Urianstad,NOR,UXM,1,1,0
mens,Márton Dina,HUN,MBH,1,1,100
mens,Mason Hollyman,GBR,ZZZ,1,1,0
mens,Matar Peretz,ISR,ICA,1,0,0
mens,Matej Mohorič,SLO,TBV,5,10,170
mens,Matěj Piták,CZE,VLD,1,0,0
mens,Mateo Ramírez,ECU,UAZ,1,0,0
mens,Mateusz Gajdulewicz,POL,ATT,1,1,15
mens,Matevz Govekar,SLO,TBV,1,1,0
mens,Mathéo Barusseau,FRA,VDU,1,0,0
mens,Mathias Bregnhøj,DEN,TSG,1,1,0
mens,Mathias De Keersmaeker,BEL,LWD,1,0,0
mens,Mathias Guillemette,CAN,TUU,1,0,0
mens,Mathias Norsgaard,DEN,LTK,1,1,0
mens,Mathias Vacek,CZE,LTK,8,8,700
mens,Mathieu Burgaudeau,FRA,TEN,1,2,60
mens,Mathieu Kockelmann,LUX,LOI,1,0,0
mens,Mathieu van der Poel,NED,APT,22,24,2095
mens,Mathijs De Clercq,BEL,SQD,1,0,0
mens,Mathijs Paasschens,NED,TBV,1,1,0
mens,Mathis Le Berre,FRA,TEN,1,1,15
mens,Mathys Rondel,FRA,TUD,3,1,285
mens,Matijs Van Strijthem,BEL,SQD,1,0,0
mens,Matis Louvel,FRA,NSN,1,1,80
mens,Matisse Van Kerchhove,BEL,VLD,1,0,0
mens,Mats Vanden Eynde,BEL,LTF,1,0,0
mens,Mats Wenzel,LUX,EKP,1,1,50
mens,Matteo Ambrosini,ITA,MBH,1,0,0
mens,Matteo Badilatti,SUI,PQT,1,1,0
mens,Matteo Fabbro,ITA,TFT,1,1,30
mens,Matteo Jorgenson,USA,TVL,14,16,967
mens,Matteo Malucelli,ITA,XAT,4,1,435
mens,Matteo Milan,ITA,GFC,1,0,0
mens,Matteo Moschetti,ITA,PQT,6,2,725
mens,Matteo Regnanti,ITA,TFT,1,0,0
mens,Matteo Scalco,ITA,AQD,1,1,0
mens,Matteo Sobrero,ITA,LTK,3,1,276
mens,Matteo Trentin,ITA,TUD,6,6,780
mens,Matteo Turconi,ITA,BCS,1,0,0
mens,Matteo Vanden Wijngaert,BEL,UAZ,1,0,0
mens,Matteo Vanhuffel,BEL,DPP,1,0,0
mens,Matteo Vercher,FRA,TEN,2,1,220
mens,Matthew Brennan,GBR,TVL,14,1,1438
mens,Matthew Dinham,AUS,TPP,1,1,0
mens,Matthew Dodd,GBR,IGA,1,0,0
mens,Matthew Fox,AUS,LOI,1,0,0
mens,Matthew Peace,GBR,DPP,1,0,0
mens,Matthew Riccitello,USA,DCT,8,2,635
mens,Matthew Walls,GBR,XYZ,1,1,30
mens,Matthias Schwarzbacher,,EFE,1,1,100
mens,Mattia Agostinacchio,ITA,EFE,1,0,0
mens,Mattia Bais,ITA,PTV,1,1,0
mens,Mattia Cattaneo,ITA,RBH,2,2,148
mens,Mattia Gaffuri,ITA,TPP,1,0,0
mens,Mattia Negrente,ITA,AQD,1,0,0
mens,Mattia Pinazzi,ITA,BCS,1,1,0
mens,Mattia Proietti Gagliardoni,ITA,MOY,1,0,0
mens,Mattia Sambinello,ITA,HBG,1,0,0
mens,Mattia Stenico,ITA,BCS,1,1,0
mens,Mattias Skjelmose,DEN,LTK,16,18,1425
mens,Matyáš Kopecký,CZE,URR,1,1,105
mens,Matys Grisel,FRA,LOI,1,0,0
mens,Mauri Vansevenant,BEL,SOQ,2,6,0
mens,Maurice Ballerstedt,GER,APT,1,1,0
mens,Mauricio Moreira,URU,EFP,1,1,0
mens,Mauro Cuylits,BEL,LWD,1,0,0
mens,Mauro Schmid,SUI,JAY,6,4,584
mens,Max Bock,GER,RBC,1,0,0
mens,Max Goold,AUS,ICA,1,0,0
mens,Max Hinds,GBR,IGA,1,0,0
mens,Max Kanter,GER,XAT,6,3,620
mens,Max Poole,GBR,TPP,5,6,210
mens,Max Standen,GBR,IGA,1,0,0
mens,Max van der Meulen,NED,TBV,1,1,0
mens,Max Walker,GBR,EFE,1,1,0
mens,Maxim Van Gils,BEL,RBH,10,16,290
mens,Maxime Decomble,FRA,GFC,2,0,0
mens,Maxime Jarnet,FRA,VRR,1,1,0
mens,Maxime Meynard,FRA,VDU,1,0,0
mens,Maximilian Cushway,FRA,CGF,1,0,0
mens,Maximilian Schachmann,GER,SOQ,4,4,368
mens,Maximilian Walscheid,GER,LTK,1,4,56
mens,Mees Vlot,NED,DPP,1,0,0
mens,Mehmet Şampiyonbisiklet,TUR,UNI,1,1,0
mens,Menno Huising,NED,TVL,1,1,0
mens,Merhawi Kudus Ghebremedhin,ERI,BBH,1,1,0
mens,Michael Boros,CZE,KCR,1,1,0
mens,Michael Gogl,AUT,APT,1,1,0
mens,Michael Hepburn,AUS,ZZZ,1,1,6
mens,Michael Kukrle,CZE,KCR,1,1,0
